target,precursor_ids,doi,year,type
Mn3Ga,"563,556",10.1016/j.jmmm.2015.01.084,2015,val
Ba0.05Sr0.05Ca0.15La0.75MnO3,"65,425,339,235,795",10.1016/j.jmmm.2015.03.024,2015,val
Na0.6TiBi0.4O3,"641,149,709",10.1016/j.jmmm.2015.03.059,2015,val
Na0.7TiBi0.3O3,"641,149,709",10.1016/j.jmmm.2015.03.059,2015,val
Na0.8TiBi0.2O3,"641,149,709",10.1016/j.jmmm.2015.03.059,2015,val
Na0.9TiBi0.1O3,"641,149,709",10.1016/j.jmmm.2015.03.059,2015,val
NaTiO3,"149,709",10.1016/j.jmmm.2015.03.059,2015,val
Mn49Ni42In9,"390,556,756",10.1016/j.jmmm.2015.04.098,2015,val
Mn50Ni41In9,"390,556,756",10.1016/j.jmmm.2015.04.098,2015,val
Mn51Ni40In9,"390,556,756",10.1016/j.jmmm.2015.04.098,2015,val
Ca0.3La0.7Mn0.94Cu2.06O3,"425,150,339,489",10.1016/j.jmmm.2015.05.045,2015,val
LuMn0.92O3,"595,489",10.1016/j.jmmm.2015.07.082,2015,val
LuMn1.12O3,"595,489",10.1016/j.jmmm.2015.07.082,2015,val
Na0.1474Ca0.1053Si0.2211B0.2526O1,"512,425,652,490",10.1016/j.jnoncrysol.2014.11.006,2015,val
B(P3O8)3,"512,446",10.1016/j.jnoncrysol.2014.11.009,2015,val
NaP9O23,"470,446",10.1016/j.jnoncrysol.2014.11.009,2015,val
Na0.1166Ca0.1166Si0.1166Ge0.2915Bi0.0058O1,"641,425,244,652,490",10.1016/j.jnoncrysol.2014.11.021,2015,val
Na0.1093Ca0.1093Al0.1093Si0.3279Bi0.0109O1,"282,641,425,652,490",10.1016/j.jnoncrysol.2015.04.024,2015,val
Zr5Nb33Ni62,"198,756,393",10.1016/j.jnoncrysol.2015.05.027,2015,val
Zr22Ti34Ni8Cu36,"550,756,480,393",10.1016/j.jnoncrysol.2015.05.035,2015,val
Zr40.83Ti40.83Ni18.34,"756,480,393",10.1016/j.jnoncrysol.2015.08.008,2015,val
Na16Mg5Si37O87,"40,652,490",10.1016/j.jnoncrysol.2015.08.010,2015,val
Sc4Ti3O12,"156,709",10.1016/j.jnucmat.2015.01.057,2015,val
Pu0.45U0.55O2,"602,120",10.1016/j.jnucmat.2015.11.003,2015,val
CeAu2Si2,"178,323,650",10.1016/j.jpcs.2014.09.014,2015,val
NdBiS2O0.5F0.5,"561,363,275,345",10.1016/j.jpcs.2014.12.005,2015,val
Li6NiCl8,"349,654",10.1016/j.jpowsour.2015.01.076,2015,val
Li2CoCl4,"486,349",10.1016/j.jpowsour.2015.01.076,2015,val
Li2Ti3CuO8,"150,200,709",10.1016/j.jpowsour.2015.01.178,2015,val
Li2Mn0.5Fe0.5SiO4,"664,109,157,490",10.1016/j.jpowsour.2015.06.029,2015,val
Li2.1V0.1Mn0.45Fe0.45Si0.9O4,"664,109,157,490,268",10.1016/j.jpowsour.2015.06.029,2015,val
Li2.2V0.2Mn0.4Fe0.4Si0.8O4,"664,109,157,490,268",10.1016/j.jpowsour.2015.06.029,2015,val
Li2.3V0.3Mn0.35Fe0.35Si0.7O4,"664,109,157,490,268",10.1016/j.jpowsour.2015.06.029,2015,val
Li2.4V0.4Mn0.3Fe0.3Si0.6O4,"664,109,157,490,268",10.1016/j.jpowsour.2015.06.029,2015,val
Li2V0.1Mn0.5Fe0.5Si0.9O4,"664,109,157,490,268",10.1016/j.jpowsour.2015.06.029,2015,val
Li2V0.1Mn0.45Fe0.45SiO4,"664,109,157,490,268",10.1016/j.jpowsour.2015.06.029,2015,val
SrTm0.05Ho0.003Gd0.947Ga3O7,"351,277,566,795,176",10.1016/j.jqsrt.2015.01.004,2015,val
GeP,"407,13",10.1016/j.jssc.2014.04.021,2015,val
MgLa6Ti4O18,"339,40,709",10.1016/j.jssc.2014.09.032,2015,val
Ca2Cr0.5Ga1.5O5,"425,663,351",10.1016/j.jssc.2014.11.011,2015,val
Ca2CrGaO5,"425,663,351",10.1016/j.jssc.2014.11.011,2015,val
SnBi2Te4,"561,541,502",10.1016/j.jssc.2014.12.016,2015,val
Fe2Bi2Sb2O11,"641,564,134",10.1016/j.jssc.2014.12.032,2015,val
YGa2,"563,367",10.1016/j.jssc.2015.01.030,2015,val
EuVO4,"60,268",10.1016/j.jssc.2015.02.003,2015,val
Ta2CdO6,"298,116",10.1016/j.jssc.2015.02.023,2015,val
Sr2.25Y0.75Fe1.25Ni0.75O7,"564,661,795,43",10.1016/j.jssc.2015.03.018,2015,val
V2Ru5B2Si,"170,632,650,616",10.1016/j.jssc.2015.03.029,2015,val
In0.2Sn0.8Te,"390,733,541,502",10.1016/j.jssc.2015.05.015,2015,val
In0.2Sn0.8Te0.7Se0.3,"390,733,541,502",10.1016/j.jssc.2015.05.015,2015,val
Cr1.5ZnGa0.5O4,"663,351,457",10.1016/j.jssc.2015.05.029,2015,val
NaScGe2O6,"244,652,156",10.1016/j.jssc.2015.06.006,2015,val
LiScGe2O6,"244,200,156",10.1016/j.jssc.2015.06.006,2015,val
Ag1.1P0.9O2.8,"450,380",10.1016/j.jssc.2015.06.025,2015,val
Nb0.2AgP0.8O3,"450,186,380",10.1016/j.jssc.2015.06.025,2015,val
CuBiS2,"500,314",10.1016/j.jssc.2015.07.014,2015,val
Ca9Ga0.8P6.8O27.2,"425,724,351",10.1016/j.jssc.2015.08.023,2015,val
ReCuO4,"744,388",10.1016/j.jssc.2015.08.042,2015,val
LiCu3S2,"550,387,345",10.1016/j.jssc.2015.08.045,2015,val
Li2Cu2S2,"550,387,345",10.1016/j.jssc.2015.08.045,2015,val
Li3CuS2,"550,387,345",10.1016/j.jssc.2015.08.045,2015,val
Ca20Mg3Al26Si3O68,"282,425,40,490",10.1016/j.jssc.2015.09.015,2015,val
Cs2W3TeO12,"266,21,177",10.1021/acs.cgd.5b00753,2015,val
BaCrO3,"65,663",10.1016/j.jssc.2015.09.029,2015,val
Ti50.3Pd25Ni24.7,"756,567,480",10.1016/j.matchar.2015.05.018,2015,val
ScTi49.3Pd25Ni24.7,"756,567,695,480",10.1016/j.matchar.2015.05.018,2015,val
ScTi50.3Pd25Ni23.7,"756,567,695,480",10.1016/j.matchar.2015.05.018,2015,val
Zr0.0693Ta0.025Ti1Nb0.3403,"198,316,480,393",10.1016/j.matdes.2015.06.176,2015,val
Sr0.6Ca0.4LaAlO4,"282,425,339,795",10.1016/j.materresbull.2014.07.038,2015,val
Li2CaGeO4,"425,244,200",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.999Tb0.001GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.996Tb0.004GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.993Tb0.007GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.99Tb0.01GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.98Tb0.02GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.97Tb0.03GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.95Tb0.05GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.93Tb0.07GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.9Tb0.1GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.8Tb0.2GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Li2Ca0.7Tb0.3GeO4,"425,244,200,145",10.1016/j.materresbull.2014.09.085,2015,val
Gd0.35Eu0.15Y0.5NbO4,"60,277,186,43",10.1016/j.materresbull.2014.12.016,2015,val
Gd0.35Eu0.15Y0.2NbBi0.3O4,"641,60,277,186,43",10.1016/j.materresbull.2014.12.016,2015,val
CaLaNb3O10,"425,339,186",10.1016/j.materresbull.2014.12.078,2015,val
Sr2ScO3F,"156,795,746",10.1016/j.materresbull.2015.01.042,2015,val
Ge20Te30Se50,"407,733,502",10.1016/j.materresbull.2015.01.058,2015,val
BaTi4Zn0.3O9.3,"65,709,457",10.1016/j.materresbull.2015.02.023,2015,val
Ca0.91Mg0.19Si1.1O3.3,"425,310,490",10.1016/j.materresbull.2015.02.030,2015,val
V2Cd2O7,"106,268",10.1016/j.materresbull.2015.03.070,2015,val
Ga8Sb32S60,"563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
Dy0.05Ga7.95Sb32S60,"72,563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
Dy0.1Ga7.9Sb32S60,"72,563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
Dy0.2Ga7.8Sb32S60,"72,563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
Dy0.3Ga7.7Sb32S60,"72,563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
Dy0.4Ga7.6Sb32S60,"72,563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
Dy0.6Ga7.4Sb32S60,"72,563,345,108",10.1016/j.materresbull.2015.04.019,2015,val
LiCeP4O12,"609,200,380",10.1016/j.materresbull.2015.04.062,2015,val
NaPd3Sn2,"80,567,541",10.1016/j.materresbull.2015.05.040,2015,val
Sr0.2Ca0.488Nd0.208Ti0.8Ga0.266O3,"425,351,363,795,709",10.1016/j.materresbull.2015.05.043,2015,val
Sr0.2Ca0.488Nd0.208Ti0.7Ga0.399O3,"425,351,363,795,709",10.1016/j.materresbull.2015.05.043,2015,val
Sr0.2Ca0.488Nd0.208Ti0.6Ga0.532O3,"425,351,363,795,709",10.1016/j.materresbull.2015.05.043,2015,val
Sr0.2Ca0.488Nd0.208Ti0.5Ga0.665O3,"425,351,363,795,709",10.1016/j.materresbull.2015.05.043,2015,val
Sr0.2Ca0.488Nd0.208Ti0.4Ga0.798O3,"425,351,363,795,709",10.1016/j.materresbull.2015.05.043,2015,val
Yb0.03Er0.006Y6O5F8,"220,592,43,588",10.1016/j.materresbull.2015.06.031,2015,val
Yb0.6Er0.006Y6O5F8,"220,592,43,588",10.1016/j.materresbull.2015.06.031,2015,val
Yb0.03Er0.6Y6O5F8,"220,592,43,588",10.1016/j.materresbull.2015.06.031,2015,val
Yb0.6Er0.6Y6O5F8,"220,592,43,588",10.1016/j.materresbull.2015.06.031,2015,val
Er0.01Y0.99OF,"220,592,43",10.1016/j.materresbull.2015.06.031,2015,val
Ce0.2La1.8Si6N8O3,"205,339,532",10.1016/j.materresbull.2015.07.016,2015,val
Sr4La6Si6O24F2,"39,339,490,795",10.1016/j.materresbull.2015.07.029,2015,val
Na0.2182Eu0.004Al0.0646B0.5253O1,"282,512,60,652",10.1016/j.materresbull.2015.08.012,2015,val
Na0.5La0.5MoO4,"339,30,652",10.1016/j.matlet.2014.12.020,2015,val
Ba2DyAlO5,"282,65,590",10.1016/j.matlet.2015.01.003,2015,val
Ba2Yb0.1Dy0.9AlO5,"282,65,590,588",10.1016/j.matlet.2015.01.003,2015,val
Ba2Yb0.2Dy0.8AlO5,"282,65,590,588",10.1016/j.matlet.2015.01.003,2015,val
Ba2Yb0.3Dy0.7AlO5,"282,65,590,588",10.1016/j.matlet.2015.01.003,2015,val
Mg0.5ZrNb2Zn0.5O8,"40,186,457,286",10.1016/j.matlet.2015.01.009,2015,val
WNiO4,"661,177",10.1039/c4dt02364a,2015,val
Gd5Si3NO12,"277,532,490",10.1016/j.materresbull.2017.01.007,2017,val
Gd4.975Ce0.025Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
Gd4.95Ce0.05Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
Gd4.9Ce0.1Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
Gd4.85Ce0.15Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
Gd4.75Ce0.25Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
Gd4.65Ce0.35Si3NO12,"205,277,532,490",10.1016/j.materresbull.2017.01.007,2017,val
Gd4.5Ce0.5Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
Gd4.25Ce0.75Si3NO12,"205,277,532,490",10.1016/j.matlet.2015.03.031,2015,val
BaCu2Se2,"578,550,733",10.1016/j.jmmm.2015.07.005,2016,val
K0.4Ba0.6Cu2Se2,"578,550,250,733",10.1016/j.matlet.2015.03.098,2015,val
Na2Ca2SiP2O9F2,"425,782,652,446,490",10.1016/j.matlet.2015.04.013,2015,val
Lu1.5Tb1.5Fe5O12,"564,595,145",10.1016/j.matlet.2015.04.058,2015,val
HoP3O9,"566,452",10.1016/j.matlet.2015.05.125,2015,val
TiNb2PbO8,"186,738,709",10.1016/j.matlet.2015.07.073,2015,val
ZrNb2PbO8,"186,738,286",10.1016/j.matlet.2015.07.073,2015,val
Na0.025Ca4.95Ce0.025Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
Na0.05Ca4.9Ce0.05Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
Na0.125Ca4.75Ce0.125Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
Na0.2Ca4.6Ce0.2Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
Na0.25Ca4.5Ce0.25Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
Na0.375Ca4.25Ce0.375Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
Na0.5Ca4Ce0.5Si2O8F2,"425,782,205,652,490",10.1016/j.matlet.2015.07.086,2015,val
ZrTaNbZnO8,"186,116,457,286",10.1016/j.matlet.2015.08.020,2015,val
SrGe3.992O9,"244,795",10.1016/j.matlet.2015.08.091,2015,val
SrGe3.984O9,"244,795",10.1016/j.matlet.2015.08.091,2015,val
SrGe3.976O9,"244,795",10.1016/j.matlet.2015.08.091,2015,val
SrGe3.968O9,"244,795",10.1016/j.matlet.2015.08.091,2015,val
Nd1.02Nb0.988O4,"186,363",10.1039/c5dt00020c,2015,val
Nd1.01La0.01Nb0.988O4,"339,186,363",10.1016/j.matlet.2015.09.063,2015,val
La0.0051Nd0.2499Nb0.247O1,"339,186,363",10.1016/j.matlet.2015.09.063,2015,val
La0.0076Nd0.2474Nb0.247O1,"339,186,363",10.1016/j.matlet.2015.09.063,2015,val
Nd0.969La0.051Nb0.988O4,"339,186,363",10.1016/j.matlet.2015.09.063,2015,val
La0.0179Nd0.2371Nb0.247O1,"339,186,363",10.1016/j.matlet.2015.09.063,2015,val
Nd0.918La0.102Nb0.988O4,"339,186,363",10.1016/j.matlet.2015.09.063,2015,val
Nb34Zn2O87,"186,457",10.1016/j.matpr.2015.06.009,2015,val
Mg0.0534Ag0.0075Te0.4733Cl0.0075O1,"529,40,21",10.1016/j.molstruc.2014.09.039,2015,val
Li6Cd2(SiO3)5,"106,200,490",10.1016/j.molstruc.2015.05.017,2015,val
CuZn22Al2,"259,550,342",10.1016/j.msea.2015.04.048,2015,val
Ti0.017NbCr2,"283,198,480",10.1016/j.msea.2015.04.077,2015,val
Be22.5Zr41.2Ti13.8Ni10Cu12.5,"495,550,756,480,393",10.1016/j.jmatprotec.2017.08.013,2018,val
Ti20Fe20Co20Ni20Al20,"259,493,26,756,480",10.1016/j.msea.2015.07.052,2015,val
MgY1.06Zn0.76Al0.42,"259,792,367,342",10.1016/j.msea.2015.07.079,2015,val
CrFeNiAl0.75,"259,283,26,756",10.1016/j.msea.2015.08.056,2015,val
CrFeCoNiAl0.75,"259,493,283,26,756",10.1016/j.msea.2015.08.056,2015,val
Mg96Y3Ni,"792,756,367",10.1016/j.msea.2015.09.057,2015,val
Mg95.9Y3Ti0.1Ni,"792,756,480,367",10.1016/j.msea.2015.09.057,2015,val
Mg95.8Y3Ti0.2Ni,"792,756,480,367",10.1016/j.msea.2015.09.057,2015,val
Mg95.6Y3Ti0.4Ni,"792,756,480,367",10.1016/j.msea.2015.09.057,2015,val
Ca0.97MgP2O7,"425,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.96MgP2O7,"425,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.95MgP2O7,"425,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.94MgP2O7,"425,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.93MgP2O7,"425,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.92MgP2O7,"425,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.98MgCe0.02P2O7,"425,205,40,452",10.1016/j.mseb.2014.10.012,2015,val
Ca0.98MgTb0.02P2O7,"425,40,452,145",10.1016/j.mseb.2014.10.012,2015,val
In2Ge2O7,"407,732",10.1016/j.mseb.2014.12.015,2015,val
AgIn0.25Sb0.75Se2,"534,390,108,733",10.1016/j.mssp.2015.06.061,2015,val
Na0.005Mg0.995Ag0.97Sb0.99,"534,792,80,108",10.1016/j.nanoen.2014.11.027,2015,val
Na0.007Mg0.993Ag0.97Sb0.99,"534,792,80,108",10.1016/j.nanoen.2014.11.027,2015,val
Na0.01Mg0.99Ag0.97Sb0.99,"534,792,80,108",10.1016/j.nanoen.2014.11.027,2015,val
Mn2Ni42Cu56,"550,556,756",10.1016/j.nanoen.2015.09.003,2015,val
VNi6Al,"259,756,616",10.1016/j.nimb.2014.12.059,2015,val
Sc4Hf3O12,"682,156",10.1016/j.nimb.2015.04.011,2015,val
Gd2Mo4O15,"277,30",10.1016/j.optcom.2015.06.032,2015,val
Cs2ZnCl4,"598,424",10.1016/j.optmat.2014.10.053,2015,val
Eu0.0069Sb0.6598O1,"60,134",10.1016/j.optmat.2015.03.033,2015,val
Eu0.0069Sb0.6598O1,"60,134",10.1016/j.optmat.2015.03.033,2015,val
Eu0.0069Sb0.6598O1,"60,134",10.1016/j.optmat.2015.03.033,2015,val
Eu0.0069Sb0.6598O1,"60,134",10.1016/j.optmat.2015.03.033,2015,val
Eu0.0069Sb0.6598O1,"60,134",10.1016/j.optmat.2015.03.033,2015,val
Li0.0474Er0.0095Nb0.0474Ge0.0711Te0.3507O1,"220,244,200,186,21",10.1016/j.optmat.2015.07.008,2015,val
Ca3Eu2Si3O12,"425,60,490",10.1016/j.optmat.2015.08.009,2015,val
Ca3Tb2Si3O12,"425,490,145",10.1016/j.optmat.2015.08.009,2015,val
Li3AlF6,"774,670",10.1016/j.optmat.2015.09.011,2015,val
Ba2V3BiO11,"65,641,613",10.1016/j.optmat.2015.09.030,2015,val
WMoNiC2,"19,81,756,605",10.1016/j.powtec.2014.10.048,2015,val
Cr20Co10Ni60Al10,"259,493,283,756",10.1016/j.powtec.2015.04.073,2015,val
Co30Ni60Al10,"259,493,756",10.1016/j.powtec.2015.04.073,2015,val
Ag2TlAs2S4I,"3,418,406",10.1016/j.snb.2014.07.041,2015,val
Li1.01Sr1.99Eu0.01SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
Li1.03Sr1.97Eu0.03SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
Li1.05Sr1.95Eu0.05SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
Li1.07Sr1.93Eu0.07SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
Li1.09Sr1.91Eu0.09SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
Li1.1Sr1.9Eu0.1SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
Li1.15Sr1.85Eu0.15SiO4,"60,200,490,795",10.1016/j.solidstatesciences.2014.11.003,2015,val
NdMnFeO5,"564,357,363",10.1016/j.solidstatesciences.2015.05.003,2015,val
Na0.34Ca0.66Al1.66Si2.34O8,"282,425,652,490",10.1016/j.solidstatesciences.2015.07.004,2015,val
Ba3Ru2ZnO9,"65,773,457",10.1016/j.solidstatesciences.2015.10.011,2015,val
Ba3RuIrZnO9,"65,559,773,457",10.1016/j.solidstatesciences.2015.10.011,2015,val
Ba3Ir2ZnO9,"65,559,457",10.1016/j.solidstatesciences.2015.10.011,2015,val
Na3LaP2O8,"339,652,193",10.1021/acs.inorgchem.6b02241,2017,val
Nb2Cu3O8,"150,186",10.1016/j.jcrysgro.2017.07.004,2017,val
BaZnGeO4,"65,244,457",10.1016/j.ssc.2015.06.011,2015,val
Li0.3333Ge0.4167S1,"422,387",10.1016/j.ssi.2015.08.010,2015,val
Li0.4Ge0.4S1,"422,387",10.1016/j.ssi.2015.08.010,2015,val
Li0.4615Ge0.3846S1,"422,387",10.1016/j.ssi.2015.08.010,2015,val
Ba0.0526Mn0.0005Ge0.4734O1,"17,244,357",10.1016/j.surfcoat.2014.12.068,2015,val
Mn0.1GeO2.1,"244,357",10.1016/j.surfcoat.2014.12.068,2015,val
Ba0.111Mn0.0006Ge0.4442O1,"65,244,357",10.1016/j.surfcoat.2014.12.068,2015,val
NiTeO3,"661,21",10.1016/j.tca.2014.11.024,2015,val
Sr2.45Co1.15Bi0.4O5,"641,638,795",10.1016/j.tca.2014.12.002,2015,val
Sr11.4Co8Bi3.7O29,"641,638,795",10.1016/j.tca.2015.02.012,2015,val
Sn2P2S6,"13,345,541",10.1007/s10853-016-0091-5,2016,val
Pb2P2S6,"13,531,345",10.1016/j.tca.2015.08.031,2015,val
Pb0.2Sn1.8P2S6,"13,531,345,541",10.1016/j.tca.2015.08.031,2015,val
Pb0.4Sn1.6P2S6,"13,531,345,541",10.1016/j.tca.2015.08.031,2015,val
Pb0.6Sn1.4P2S6,"13,531,345,541",10.1016/j.tca.2015.08.031,2015,val
Pb0.9Sn1.1P2S6,"13,531,345,541",10.1016/j.tca.2015.08.031,2015,val
Pb1.6Sn0.4P2S6,"13,531,345,541",10.1016/j.tca.2015.08.031,2015,val
Cu1.85Zn1.1SnS4.1,"122,345,324,501",10.1016/j.tsf.2014.10.091,2015,val
Cu1.85Cd1.1SnS4.1,"44,122,345,324",10.1016/j.tsf.2014.10.091,2015,val
Zr70V24.6Fe5.4,"26,616,393",10.1016/j.vacuum.2015.10.007,2015,val
Ba2MgB2O6,"63,65,479",10.1016/j.vibspec.2015.07.001,2015,val
Co2Al9,"259,493",10.1021/acs.cgd.5b00417,2015,val
CeCo2Al8,"259,323,493",10.1021/acs.cgd.5b00417,2015,val
Nb0.5Bi0.5Te3O8,"641,186,21",10.1021/acs.cgd.5b01048,2015,val
Nb0.5Bi0.5Te3O8,"641,186,21",10.1021/acs.cgd.5b01048,2015,val
KPSe6,"463,13,733",10.1021/acs.chemmater.5b00065,2015,val
Li2Cu2S2O9,"209,358",10.1021/acs.chemmater.5b00588,2015,val
V4GaS8,"563,345,616",10.1021/acs.chemmater.5b01168,2015,val
CaFeSeO,"173,26,733",10.1021/acs.inorgchem.6b02098,2017,val
Na3VGaP2O8F3,"351,606,193,268",10.1021/acs.chemmater.5b02299,2015,val
CsTi2NbBi2O10,"641,266,186,709",10.1021/acs.chemmater.5b03564,2015,val
In0.08Sn2.88Te2.982I0.018,"431,390,541,502",10.1021/acs.chemmater.5b03708,2015,val
Ba3YIr2O9,"65,426,43",10.1021/acs.inorgchem.5b00157,2015,val
Na5NpO6,"652,62",10.1021/acs.inorgchem.5b00462,2015,val
Na4NpO5,"652,62",10.1021/acs.inorgchem.5b00462,2015,val
CaFeSO,"173,26,345",10.1021/acs.inorgchem.5b00879,2015,val
Sr2ZnGe2O7,"244,795,457",10.1021/acs.inorgchem.5b00937,2015,val
Sc2MnNiO6,"489,661,156",10.1021/acs.inorgchem.5b01195,2015,val
LuFe1.2O3,"564,595",10.1021/acs.inorgchem.5b01225,2015,val
ScFe1.2O3,"564,156",10.1021/acs.inorgchem.5b01225,2015,val
Mo2Cu0.5Ga5.5,"550,563,81",10.1021/acs.inorgchem.5b01333,2015,val
Mo2CuGa5,"550,563,81",10.1021/acs.inorgchem.5b01333,2015,val
Mo2Cu1.5Ga4.5,"550,563,81",10.1021/acs.inorgchem.5b01333,2015,val
Mo2Cu2Ga4,"550,563,81",10.1021/acs.inorgchem.5b01333,2015,val
WMn0.5Cu0.5O4,"150,357,177",10.1021/acs.inorgchem.5b01416,2015,val
Ti4Pb2O9F2,"690,646,709",10.1021/acs.inorgchem.5b01496,2015,val
Ba2GaAsSe5,"684,438,476",10.1021/acs.inorgchem.5b01501,2015,val
CrS,"283,345",10.1021/acs.inorgchem.5b01511,2015,val
Li6.8La3Zr1.9Mo6.1O12,"339,200,30,286",10.1021/acs.inorgchem.5b01895,2015,val
Li6.2La3Zr1.6Mo6.4O12,"339,200,30,286",10.1021/acs.inorgchem.5b01895,2015,val
ZnPbO3,"579,457",10.1021/acs.inorgchem.5b02049,2015,val
Na2TeSe3,"80,733,502",10.1021/acs.inorgchem.5b02105,2015,val
Na2TeS3,"80,345,502",10.1021/acs.inorgchem.5b02105,2015,val
Ta0.075Bi0.925O1.575,"641,116",10.1021/acs.jpcc.5b09449,2015,val
Li2SnS3,"387,345,541",10.1021/cm5037524,2015,val
Ba1.2Mn8O16,"757,235",10.1021/cm503801j,2015,val
Mg0.09Sn0.94Te,"792,541,502",10.1021/cm504112m,2015,val
MgAgSb,"534,792,108",10.1021/cm5041826,2015,val
MgAgIn0.005Sb0.995,"534,390,792,108",10.1021/cm5041826,2015,val
MgAgIn0.01Sb0.99,"534,390,792,108",10.1021/cm5041826,2015,val
MgAgIn0.015Sb0.985,"534,390,792,108",10.1021/cm5041826,2015,val
MgAgIn0.02Sb0.98,"534,390,792,108",10.1021/cm5041826,2015,val
Ga4PbSe7,"476,69",10.1021/cm504195x,2015,val
Ga2PbSiSe6,"476,69,733,650",10.1021/cm504195x,2015,val
Ga2PbGeSe6,"476,407,69,733",10.1021/cm504195x,2015,val
NaNi0.667Sb0.333O2,"652,482,647",10.1016/j.electacta.2017.10.072,2017,val
Ca2.5La0.5Mn2O7,"425,339,489",10.1021/cm504679r,2015,val
AuCd4,"178,770",10.1021/ic500616t,2015,val
Pb7Bi4Se13,"561,531,733",10.1021/ic501327u,2015,val
Ta4Ga5,"563,316",10.1021/ic501966v,2015,val
Cr0.5Ni0.5BiO3,"641,672,661",10.1021/ic502012p,2015,val
LiCe9Si6O26,"205,200,490",10.1021/ic502113a,2015,val
LiLa9Si6O26,"339,200,490",10.1021/ic502113a,2015,val
LiEu9Si6O26,"60,200,490",10.1021/ic502113a,2015,val
LiTb9Si6O26,"200,490,145",10.1021/ic502113a,2015,val
Eu9.34Si6O26,"60,490",10.1021/ic502185b,2015,val
NaEu9Si6O26,"60,652,490",10.1021/ic502185b,2015,val
Gd9.34Si6O26,"277,490",10.1021/ic502185b,2015,val
Na1.5Eu8.5Si6O25F,"60,606,490",10.1021/ic502185b,2015,val
LaCuP2,"550,484,13",10.1021/ic502234w,2015,val
Li2MnGeS4,"407,387,556,345",10.1021/ic502981r,2015,val
Li2W2CuO8,"150,200,177",10.1021/ic503080e,2015,val
ZnIn2S4,"263,501",10.1021/ic503101s,2015,val
AuPb2BiTe2S3,"178,561,531,345,502",10.1021/ja5111688,2015,val
Cd0.015In0.015Sn0.97Te1,"770,390,345,541,502",10.1021/jacs.5b00837,2015,val
Ba3B3Pb2O9Cl,"63,757,511,646",10.1021/jacs.5b05406,2015,val
Sr0.97Ti0.8Nb0.17W0.03O3,"186,795,709,177",10.1021/jp510743h,2015,val
Nb2PdS5,"198,567,345",10.1021/nl503538s,2015,val
Yb0.003Co4Sb12.012,"493,108,364",10.1038/nmat4430,2015,val
Yb0.3Co4Sb12.012,"493,108,364",10.1038/nmat4430,2015,val
