,precursor_ids,target,doi,year,type
2121,"['B', 'Ta', 'W']",Ta0.05W0.95B,10.1063/1.5054616,2019,test
2122,"['B', 'Ta', 'W']",Ta0.25W0.75B,10.1063/1.5054616,2019,test
2123,"['B', 'Ta', 'W']",Ta0.5W0.5B,10.1063/1.5054616,2019,test
2124,"['Cr2O3', 'Fe2O3', 'Li2CO3']",Li0.5Cr1.5FeO4,10.1063/1.5064425,2019,test
2125,"['Co', 'Sb', 'Se', 'Te']",Co4Sb11.3Te0.5Se0.2,10.1063/1.5079510,2019,test
2126,"['La', 'Sb']",LaSb2,10.1063/1.5081819,2019,test
2127,"['Bi2O3', 'Fe2O3', 'MnCO3', 'Nb2O5']",NbMnFeBiO7,10.1063/1.5081895,2019,test
2128,"['Bi2O3', 'Fe2O3', 'MnCO3', 'Nb2O5']",Nb1.26Mn0.75Fe0.64Bi1.35O6.39,10.1063/1.5081895,2019,test
2129,"['BaCO3', 'Bi2O3', 'Fe2O3', 'TiO2']",Ba0.25Ti0.25Fe0.75Bi0.75O1.5,10.1063/1.5086343,2019,test
2130,"['S', 'Sn', 'Ti']",Ti0.8Sn1.2S3,10.1063/1.5093183,2019,test
2131,"['Nb', 'S', 'Sn', 'Ti']",Ti0.8Nb0.05Sn1.15S3,10.1063/1.5093183,2019,test
2132,"['Nb', 'S', 'Sn', 'Ti']",Ti0.8Nb0.1Sn1.1S3,10.1063/1.5093183,2019,test
2133,"['Ba', 'Cu']",Ba3Cu16,10.1063/1.5110043,2019,test
2134,"['CaCO3', 'MoO3', 'Nd2O3']",CaNd4Mo7O28,10.1111/ijac.13178,2019,test
2135,"['BaCO3', 'MoO3', 'Nd2O3']",BaNd4Mo7O28,10.1111/ijac.13178,2019,test
2136,"['BaCO3', 'La2O3', 'MoO3']",BaLa4Mo7O28,10.1111/ijac.13178,2019,test
2137,"['CaCO3', 'MoO3', 'Pr6O11']",CaPr4Mo7O28,10.1111/ijac.13178,2019,test
2138,"['MoO3', 'Nd2O3', 'SrCO3']",SrNd4Mo7O28,10.1111/ijac.13178,2019,test
2139,"['La2O3', 'MoO3', 'SrCO3']",SrLa4Mo7O28,10.1111/ijac.13178,2019,test
2140,"['MoO3', 'Pr6O11', 'SrCO3']",SrPr4Mo7O28,10.1111/ijac.13178,2019,test
2141,"['CaCO3', 'MoO3', 'Sm2O3']",CaSm4Mo7O28,10.1111/ijac.13178,2019,test
2142,"['MoO3', 'Sm2O3', 'SrCO3']",SrSm4Mo7O28,10.1111/ijac.13178,2019,test
2143,"['BaCO3', 'MoO3', 'Pr6O11']",BaPr4Mo7O28,10.1111/ijac.13178,2019,test
2144,"['CaCO3', 'La2O3', 'MoO3']",CaLa4Mo7O28,10.1111/ijac.13178,2019,test
2145,"['BaCO3', 'MoO3', 'Sm2O3']",BaSm4Mo7O28,10.1111/ijac.13178,2019,test
2146,"['Al', 'Si', 'Ti', 'TiC']",Ti3AlSiC2,10.1111/ijac.13264,2019,test
2147,"['La2O3', 'MoO3', 'TiO2', 'ZrO2']",La2Zr2.7Ti0.3Mo9O36,10.1111/jace.16268,2019,test
2148,"['Na2CO3', 'Nd2O3', 'TeO2', 'WO3']",Na0.1423Nd0.0024Te0.2847W0.1186O1,10.1111/jace.16300,2019,test
2149,"['Er2O3', 'Na2CO3', 'TeO2', 'WO3']",Na0.1423Er0.0024Te0.2847W0.1186O1,10.1111/jace.16300,2019,test
2150,"['Na2CO3', 'TeO2', 'WO3', 'Yb2O3']",Na0.1389Yb0.0185Te0.2778W0.1157O1,10.1111/jace.16300,2019,test
2151,"['Er2O3', 'Na2CO3', 'Nd2O3', 'TeO2', 'WO3']",Na0.1418Nd0.0024Er0.0024Te0.2837W0.1182O1,10.1111/jace.16300,2019,test
2152,"['AlN', 'Ca3N2', 'CeN', 'Si3N4']",Ca0.99Ce0.01Al1.01Si0.99N3,10.1111/jace.16337,2019,test
2153,"['AlN', 'Ca3N2', 'CeN', 'Si3N4', 'Sr3N2']",Sr0.9Ca0.09Ce0.01Al1.01Si0.99N3,10.1111/jace.16337,2019,test
2154,"['Bi2O3', 'CaCO3', 'MoO3', 'Sm2O3']",Ca0.55Sm0.24MoBi0.06O4,10.1111/jace.16339,2019,test
2155,"['Bi2O3', 'CaCO3', 'MoO3', 'Sm2O3']",Ca0.55Sm0.18MoBi0.12O4,10.1111/jace.16339,2019,test
2156,"['Bi2O3', 'CaCO3', 'MoO3', 'Sm2O3']",Ca0.55Sm0.12MoBi0.18O4,10.1111/jace.16339,2019,test
2157,"['Bi2O3', 'CaCO3', 'MoO3', 'Sm2O3']",Ca0.55Sm0.06MoBi0.24O4,10.1111/jace.16339,2019,test
2158,"['Bi2O3', 'CaCO3', 'MoO3', 'Sm2O3']",Ca0.55Sm0.03MoBi0.27O4,10.1111/jace.16339,2019,test
2159,"['Bi2O3', 'CaCO3', 'MoO3', 'Sm2O3']",Ca0.55Sm0.015MoBi0.285O4,10.1111/jace.16339,2019,test
2160,"['CaCO3', 'Ga2O3']",Ca5Ga6O14,10.1111/jace.16352,2019,test
2161,"['CaCO3', 'Eu2O3', 'Ga2O3']",Ca4.99Eu0.01Ga6O14,10.1111/jace.16352,2019,test
2162,"['CaCO3', 'Eu2O3', 'Ga2O3']",Ca4.96Eu0.04Ga6O14,10.1111/jace.16352,2019,test
2163,"['CaCO3', 'Eu2O3', 'Ga2O3']",Ca4.93Eu0.07Ga6O14,10.1111/jace.16352,2019,test
2164,"['CaCO3', 'Eu2O3', 'Ga2O3']",Ca4.9Eu0.1Ga6O14,10.1111/jace.16352,2019,test
2165,"['CaCO3', 'Eu2O3', 'Ga2O3']",Ca4.85Eu0.15Ga6O14,10.1111/jace.16352,2019,test
2166,"['La2O3', 'Pb3O4', 'SnO2', 'TiO2']",La0.02Ti0.1Pb0.97Sn0.9O3,10.1111/jace.16356,2019,test
2167,"['Al2O3', 'Ca2CO3', 'SiO2']",Ca0.1282Al0.2051Si0.2821O1,10.1111/jace.16393,2019,test
2168,"['Al2O3', 'Ca2CO3', 'SiO2']",Ca0.1554Al0.137Si0.3196O1,10.1111/jace.16393,2019,test
2169,"['Ba2CO3', 'GeO2', 'ZnO']",Ba2ZnGe2O7,10.1111/jace.16477,2019,test
2170,"['CaCO3', 'Na2CO3', 'Ta2O5', 'TiO2']",NaCaTiTaO6,10.1111/jace.16478,2019,test
2171,"['CsCl', 'Ga', 'Ge', 'PbCl2', 'S']",Cs0.0857Ga0.0571Ge0.4571Pb0.0857S1Cl0.2571,10.1111/jace.16539,2019,test
2172,"['Al2O3', 'CaCO3']",Ca1Al0.7153,10.1111/jace.16660,2019,test
2173,"['Al2O3', 'CaCO3']",Ca1Al0.7117,10.1111/jace.16660,2019,test
2174,"['Al2O3', 'CaCO3']",Ca1Al0.7082,10.1111/jace.16660,2019,test
2175,"['Al2O3', 'CaCO3']",Ca1Al0.701,10.1111/jace.16660,2019,test
2176,"['Al2O3', 'CaCO3']",Ca1Al0.6938,10.1111/jace.16660,2019,test
2177,"['Al2O3', 'CaCO3']",Ca1Al0.6867,10.1111/jace.16660,2019,test
2178,"['Al2O3', 'CaCO3']",Ca1Al0.6795,10.1111/jace.16660,2019,test
2179,"['B2O3', 'Nd2O3']",Nd0.0067B0.66O1,10.1111/jace.16669,2019,test
2180,"['Bi2O3', 'Na2CO3', 'Nb2O5', 'TiO2']",Na1.5TiNbBi0.5O6,10.1111/jace.16676,2019,test
2181,"['Co2O3', 'Fe2O3', 'MoO3', 'SrCO3']",SrMo0.4Fe0.2Co0.4O3,10.1111/jace.16678,2019,test
2182,"['Li2CO3', 'Na2CO3', 'TiO2']",Na0.73Li0.36Ti0.73O2,10.1002/adfm.201907023,2020,test
2183,"['Li2CO3', 'Na2CO3', 'TiO2']",Na0.66Li0.22Ti0.78O2,10.1002/adfm.201907023,2020,test
2184,"['Ag', 'S', 'Se', 'Sn']",Ag8SnS6,10.1002/adfm.202000526,2020,test
2185,"['Ag', 'S', 'Se', 'Sn']",Ag8SnSe0.06S5.94,10.1002/adfm.202000526,2020,test
2186,"['Ag', 'S', 'Se', 'Sn']",Ag8SnSe0.18S5.82,10.1002/adfm.202000526,2020,test
2187,"['Ag', 'S', 'Se', 'Sn']",Ag8SnSe0.3S5.7,10.1002/adfm.202000526,2020,test
2188,"['Ag', 'S', 'Se', 'Sn']",Ag8SnSe0.6S5.4,10.1002/adfm.202000526,2020,test
2189,"['Nb2O5', 'SrCO3']",Sr2Nb3O10,10.1002/adma.201905443,2020,test
2190,"['As', 'Cd', 'Eu']",EuCd2As2,10.1002/adma.201907565,2020,test
2191,"['WO3', 'ZnO']",WZn2O5,10.1002/adom.201901617,2020,test
2192,"['Ga2O3', 'GeO2', 'MgO']",Mg1.1Ga1.8Ge0.1O4,10.1002/adom.201901848,2020,test
2193,"['Ga2O3', 'GeO2', 'MgO']",Mg1.9Ga0.2Ge0.9O4,10.1002/adom.201901848,2020,test
2194,"['La2O3', 'Mn2O3', 'SrCO3']",Sr1.7La1.3Mn2O7,10.1002/aelm.201900974,2020,test
2195,"['Co3O4', 'Li2CO3', 'RuO2']",Li0.6484Co0.05Ru0.2966O1,10.1002/celc.201902059,2020,test
2196,"['Co3O4', 'Li2CO3', 'RuO2']",Li0.6317Co0.1Ru0.2633O1,10.1002/celc.201902059,2020,test
2197,"['Co3O4', 'Li2CO3', 'RuO2']",Li1.23Ru0.46Co0.3O2,10.1002/celc.201902059,2020,test
2198,"['Co3O4', 'Li2CO3', 'RuO2']",Li0.5984Co0.2Ru0.1966O1,10.1002/celc.201902059,2020,test
2199,"['Co3O4', 'Li2CO3', 'RuO2']",Li0.5818Co0.25Ru0.1632O1,10.1002/celc.201902059,2020,test
2200,"['Co3O4', 'Li2CO3', 'RuO2']",Li1.27Ru0.53Co0.2O2,10.1002/celc.201902059,2020,test
2201,"['Co3O4', 'Li2CO3', 'RuO2']",Li1.2Ru0.4Co0.4O2,10.1002/celc.201902059,2020,test
2202,"['Co3O4', 'Li2CO3', 'RuO2']",Li1.3Ru0.6Co0.1O2,10.1002/celc.201902059,2020,test
2203,"['Co3O4', 'Li2CO3', 'RuO2']",Li1.23Ru0.47Co0.3O2,10.1002/celc.201902059,2020,test
2204,"['In2O3', 'Sb2O5']",InSbO,10.1002/celc.202000276,2020,test
2205,"['Cs2CO3', 'Li2CO3', 'SiO2']",Cs4Li12Si4O16,10.1002/chem.201904526,2020,test
2206,"['Bi', 'Cu', 'Se']",Cu4Bi4Se9,10.1002/pssr.202000166,2020,test
2207,"['Bi', 'Cu', 'S']",Cu4Bi4S9,10.1002/pssr.202000166,2020,test
2208,"['S', 'W']",WS2,10.1002/smll.201905892,2020,test
2209,"['Mo', 'Nb', 'Ti']",TiNbMo,10.1016/j.actamat.2020.02.039,2020,test
2210,"['Bi2O3', 'Nb2O5', 'TeO2']",Nb0.1Bi0.1Te0.3O1,10.1016/j.actamat.2020.02.062,2020,test
2211,"['In', 'Mn', 'Ni']",Mn35Ni50In15,10.1016/j.actamat.2020.03.043,2020,test
2212,"['Bi2O3', 'BiClO', 'Ta2O5']",TaBi4O8Cl,10.1016/j.apcatb.2019.118401,2020,test
2213,"['CeO2', 'CuO']",CeCuO3,10.1016/j.apcatb.2020.119155,2020,test
2214,"['CeO2', 'ZnO']",CeZnO3,10.1016/j.apcatb.2020.119155,2020,test
2215,"['Fe3O4', 'MoO3']",MoFe3O7,10.1016/j.apcatb.2020.119224,2020,test
2216,"['Li2CO3', 'Mg5H2(C2O7)2', 'SnO2']",Li2Mg0.5SnO3.5,10.1016/j.apsusc.2019.144088,2020,test
2217,"['Te', 'Ti', 'ZnO']",TiZnTeO2,10.1016/j.apsusc.2019.144718,2020,test
2218,"['Al2O3', 'Li2CO3', 'MgO', 'SiO2']",Li0.066Mg0.0472Al0.2736Si0.2547O1,10.1016/j.apsusc.2020.146178,2020,test
2219,"['MnO2', 'Na2CO3', 'NiO', 'ZnO']",Na0.8Mn0.66Ni0.22Zn0.06O2,10.1016/j.carbon.2019.11.011,2020,test
2220,"['Ce', 'Pd', 'Zr']",Ce15Zr50Pd35,10.1016/j.cattod.2020.04.003,2020,test
2221,"['Pd', 'Pt', 'Zr']",Zr65Pt5Pd30,10.1016/j.cattod.2020.04.003,2020,test
2222,"['Pd', 'Zr']",Zr65Pd35,10.1016/j.cattod.2020.04.003,2020,test
2223,"['La2O3', 'Mg5H2(C2O7)2', 'Nb2O5']",Mg0.402LaNb0.598O3,10.1016/j.cej.2019.122491,2020,test
2224,"['CeO2', 'Eu2O3', 'PH9(NO2)2', 'SrCO3']",Sr2.95Eu0.05CeP3O12,10.1016/j.cej.2019.122508,2020,test
2225,"['Eu2O3', 'La2O3', 'PH9(NO2)2', 'SrCO3']",Sr2.95Eu0.05LaP3O12,10.1016/j.cej.2019.122508,2020,test
2226,"['Cu', 'Si']",Cu30Si70,10.1016/j.cej.2019.122619,2020,test
2227,"['Cu', 'Si']",Cu10Si90,10.1016/j.cej.2019.122619,2020,test
2228,"['Cu', 'Si']",Cu40Si60,10.1016/j.cej.2019.122619,2020,test
2229,"['HfO2', 'Na2CO3', 'SiH2O3']",Na2HfSiO5,10.1016/j.cej.2019.123392,2020,test
2230,"['Ag', 'Cu', 'Te']",AgCuTe,10.1016/j.cej.2019.123917,2020,test
2231,"['Ca3N2', 'Li3N', 'Si3N4']",Li2CaSi2N4,10.1016/j.cej.2019.124004,2020,test
2232,"['Co', 'Cr', 'Fe', 'Mo', 'Ni']",Mo0.1CrFeCoNi,10.1016/j.corsci.2019.108390,2020,test
2233,"['Be', 'Ti', 'Zr']",Be35Zr20Ti45,10.1016/j.corsci.2019.108392,2020,test
2234,"['Al', 'Zr']",ZrAl2,10.1016/j.corsci.2019.108407,2020,test
2235,"['Cr2O3', 'CuO', 'LiHO', 'MnO2']",Li1.27Cr0.2Mn0.52Cu0.01O2,10.1016/j.electacta.2019.135313,2020,test
2236,"['Cr2O3', 'CuO', 'LiHO', 'MnO2']",Li1.27Cr0.2Mn0.5Cu0.03O2,10.1016/j.electacta.2019.135313,2020,test
2237,"['Cr2O3', 'CuO', 'LiHO', 'MnO2']",Li1.27Cr0.2Mn0.48Cu0.05O2,10.1016/j.electacta.2019.135313,2020,test
2238,"['Co', 'SnO2']",CoSnO2,10.1016/j.electacta.2020.135640,2020,test
2239,"['Co', 'Ni', 'Se']",Co2NiSe4,10.1016/j.electacta.2020.136532,2020,test
2240,"['La(NO3)3', 'Ni(NO3)3']",LaNiO,10.1016/j.fuel.2020.118273,2020,test
2241,"['BaCO3', 'Gd2O3', 'VH4NO3']",Ba2GdVO6,10.1016/j.inoche.2020.107768,2020,test
2242,"['Li2CO3', 'MgO', 'Ta2O5']",Li3Mg2TaO6,10.1016/j.inoche.2020.107903,2020,test
2243,"['Ga2O3', 'GeO2', 'ZnO']",Zn1.25Ga1.5Ge0.25O4,10.1016/j.jallcom.2019.152119,2020,test
2244,"['Cr2O3', 'Ga2O3', 'GeO2', 'ZnO']",Cr0.02Zn1.25Ga1.48Ge0.25O4,10.1016/j.jallcom.2019.152119,2020,test
2245,"['U', 'Zr']",UZr2,10.1016/j.jallcom.2019.152214,2020,test
2246,"['Nb', 'Ti']",Ti74Nb26,10.1016/j.jallcom.2019.152412,2020,test
2247,"['Mo', 'Nb', 'Ti']",Ti70Nb26Mo4,10.1016/j.jallcom.2019.152412,2020,test
2248,"['Mo', 'Nb', 'Ti']",Ti72Nb26Mo2,10.1016/j.jallcom.2019.152412,2020,test
2249,"['Mo', 'Nb', 'Ti']",Ti68Nb26Mo6,10.1016/j.jallcom.2019.152412,2020,test
2250,"['Mo', 'Nb', 'Ti']",Ti66Nb26Mo8,10.1016/j.jallcom.2019.152412,2020,test
2251,"['Al', 'Co', 'Cr', 'Fe', 'Ni']",CrFeCoNiAl0.3,10.1016/j.jallcom.2019.152486,2020,test
2252,"['Fe2O3', 'Li2CO3', 'ZnO']",Li0.35Fe2.21Zn0.3O4,10.1016/j.jallcom.2019.152504,2020,test
2253,"['CuO', 'Fe2O3', 'NiO', 'ZnO']",Fe1.98Ni0.52Cu0.1Zn0.4O4,10.1016/j.jallcom.2019.152504,2020,test
2254,"['Na2CO3', 'TeO2', 'Y2O3']",NaYTe2O7,10.1016/j.jallcom.2019.152535,2020,test
2255,"['Bi2O3', 'MgO', 'Nb2O5']",Mg1.78Nb2.67Bi3.55O13.78,10.1016/j.jallcom.2019.152576,2020,test
2256,"['Cr', 'Cu', 'Fe', 'Ni', 'Ti']",TiCrFeNiCu,10.1016/j.jallcom.2019.152611,2020,test
2257,"['BaCO3', 'Eu2O3', 'VH4NO3']",Ba2EuV3O11,10.1016/j.jallcom.2019.152631,2020,test
2258,"['B(HO)3', 'BaCO3', 'Sc2O3']",Ba3ScB3O9,10.1016/j.jallcom.2019.152645,2020,test
2259,"['B(HO)3', 'BaCO3', 'Eu2O3', 'Sc2O3']",Ba2.85Eu0.15ScB3O9,10.1016/j.jallcom.2019.152645,2020,test
2260,"['Bi', 'Se', 'Te']",Bi2Te2Se2.1,10.1016/j.jallcom.2019.152649,2020,test
2261,"['Bi', 'CuI', 'Se', 'Te']",Cu0.3Bi2Te2Se2.1I0.3,10.1016/j.jallcom.2019.152649,2020,test
2262,"['Bi', 'CuI', 'Se', 'Te']",Cu0.6Bi2Te2Se2.1I0.6,10.1016/j.jallcom.2019.152649,2020,test
2263,"['Bi', 'CuI', 'Se', 'Te']",Cu0.9Bi2Te2Se2.1I0.9,10.1016/j.jallcom.2019.152649,2020,test
2264,"['La2O3', 'MoO3', 'Na2CO3', 'SrCO3']",NaSrLaMoO7,10.1016/j.jallcom.2019.152705,2020,test
2265,"['HfO2', 'Na2CO3', 'SiO2']",Na4Hf2Si3O12,10.1016/j.jallcom.2019.152762,2020,test
2266,"['Co', 'Mo']",Mo0.4Co0.6,10.1016/j.jallcom.2019.152917,2020,test
2267,"['Cu', 'Nd']",Nd70Cu30,10.1016/j.jallcom.2019.152965,2020,test
2268,"['Al', 'Fe']",FeAl50,10.1016/j.jallcom.2019.152978,2020,test
2269,"['Al2O3', 'SrCO3']",SrAl4O7,10.1016/j.jallcom.2019.153110,2020,test
2270,"['BaCO3', 'Nb2O5', 'TiO2']",Ba3Ti4.5Nb3.6O21,10.1016/j.jallcom.2019.153159,2020,test
2271,"['BaCO3', 'Nb2O5', 'TiO2']",Ba3Ti5Nb3.2O21,10.1016/j.jallcom.2019.153159,2020,test
2272,"['BaCO3', 'Nb2O5', 'TiO2']",Ba3Ti5.5Nb2.8O21,10.1016/j.jallcom.2019.153159,2020,test
2273,"['BaCO3', 'Fe2O3', 'TiO2']",BaTi0.62Fe11.38O19,10.1016/j.jallcom.2019.153398,2020,test
2274,"['Mo', 'Nb', 'Ta', 'W']",TaNbWMo,10.1016/j.jallcom.2019.153423,2020,test
2275,"['Ni', 'W']",WNi8,10.1016/j.jallcom.2019.153430,2020,test
2276,"['Ni', 'W']",WNi12,10.1016/j.jallcom.2019.153430,2020,test
2277,"['Pb', 'Rh', 'U']",U2Rh2Pb,10.1016/j.jallcom.2019.153485,2020,test
2278,"['C', 'Co', 'Mg', 'Ni']",MgCo1.5Ni1.5C,10.1016/j.jallcom.2019.153621,2020,test
2279,"['B(HO)3', 'Gd2O3', 'WO3']",Gd3WBO9,10.1016/j.jallcom.2020.153654,2020,test
2280,"['CoH6(CO)4', 'MnH6(CO)4', 'NiH6(CO)4']",Mn1.56Co0.96Ni0.48O4,10.1016/j.jallcom.2020.153705,2020,test
2281,"['MgO', 'TeO2']",MgTeO3,10.1016/j.jallcom.2020.153781,2020,test
2282,"['Al', 'B', 'Mo']",MoAlB,10.1016/j.jeurceramsoc.2019.09.040,2020,test
2283,"['C', 'Pb', 'PbI2', 'Te']",PbC60Te0.998I0.002,10.1016/j.jallcom.2020.153863,2020,test
2284,"['BaCO3', 'CaCO3', 'Fe2O3']",Ba0.5Ca0.5Fe12O19,10.1016/j.jallcom.2020.154072,2020,test
2285,"['BaCO3', 'CaCO3', 'Fe2O3', 'MgO', 'TiO2']",Ba0.5Ca0.5Mg0.5Ti0.5Fe11O19,10.1016/j.jallcom.2020.154072,2020,test
2286,"['BaCO3', 'Fe2O3', 'In2O3']",BaFe10In2O19,10.1016/j.jallcom.2020.154141,2020,test
2287,"['Co', 'Cu', 'Ge', 'S']",CoCu2GeS4,10.1016/j.jallcom.2020.154240,2020,test
2288,"['Co', 'Cu', 'Ge', 'S']",Co0.775Cu2.225GeS4,10.1016/j.jallcom.2020.154240,2020,test
2289,"['Bi2O3', 'Na2CO3', 'SrCO3', 'TiO2']",Na3Sr4Ti10(BiO10)3,10.1016/j.jallcom.2020.154260,2020,test
2290,"['CaCO3', 'La2O3', 'MnO2', 'Pr6O11', 'SrCO3']",Sr0.2Ca0.1Pr0.2La0.5MnO3,10.1016/j.jallcom.2020.154292,2020,test
2291,"['Fe2O3', 'Li2CO3', 'NiO']",Li0.3Fe2.3Ni0.4O4,10.1016/j.jallcom.2020.154334,2020,test
2292,"['Ga2S3', 'La', 'S', 'SnS']",LaGa3SnS7,10.1016/j.jallcom.2020.154380,2020,test
2293,"['Co', 'Fe', 'Sm', 'Ti', 'Zr']",Sm0.8Zr0.2Ti0.2Fe9.2Co2.3,10.1016/j.jallcom.2020.154428,2020,test
2294,"['Co', 'Fe', 'Sm', 'Ti', 'Zr']",SmZr0.2Ti0.2Fe9.2Co2.3,10.1016/j.jallcom.2020.154428,2020,test
2295,"['Co', 'Fe', 'Sm', 'Ti', 'Zr']",Sm1.2Zr0.2Ti0.2Fe9.2Co2.3,10.1016/j.jallcom.2020.154428,2020,test
2296,"['Co', 'Fe', 'Sm', 'Ti', 'Zr']",Sm1.4Zr0.2Ti0.2Fe9.2Co2.3,10.1016/j.jallcom.2020.154428,2020,test
2297,"['Ce', 'Co', 'Fe', 'Sb']",Ce0.95Fe3CoSb12.2,10.1016/j.jallcom.2020.154478,2020,test
2298,"['Ce', 'Fe', 'Sb']",Ce0.95Fe4Sb12.2,10.1016/j.jallcom.2020.154478,2020,test
2299,"['Ce', 'Co', 'Fe', 'Sb', 'Sn']",Ce0.85Fe3CoSn0.1Sb12.2,10.1016/j.jallcom.2020.154478,2020,test
2300,"['Ce', 'Co', 'Fe', 'Sb', 'Sn']",Ce0.75Fe3CoSn0.2Sb12.2,10.1016/j.jallcom.2020.154478,2020,test
2301,"['Ce', 'Co', 'Fe', 'Sb', 'Sn']",Ce0.65Fe3CoSn0.3Sb12.2,10.1016/j.jallcom.2020.154478,2020,test
2302,"['Fe2P', 'Mn', 'P', 'Si']",Mn1.18Fe0.82Si0.53P0.47,10.1016/j.jallcom.2020.154532,2020,test
2303,"['Fe2P', 'Mn', 'P', 'Si']",Mn1.18Fe0.82Si0.61P0.39,10.1016/j.jallcom.2020.154532,2020,test
2304,"['Fe2P', 'Mn', 'P', 'Si']",Mn1.28Fe0.72Si0.53P0.47,10.1016/j.jallcom.2020.154532,2020,test
2305,"['Fe2P', 'Mn', 'P', 'Si']",Mn1.28Fe0.72Si0.61P0.39,10.1016/j.jallcom.2020.154532,2020,test
2306,"['La', 'Sb', 'Ti']",La3TiSb5,10.1016/j.jallcom.2020.154697,2020,test
2307,"['As', 'La', 'Ti']",La3TiAs5,10.1016/j.jallcom.2020.154697,2020,test
2308,"['La', 'P', 'Ti']",La3TiP5,10.1016/j.jallcom.2020.154697,2020,test
2309,"['Al', 'Er']",ErAl2,10.1016/j.jallcom.2020.154779,2020,test
2310,"['Al', 'Ho']",HoAl2,10.1016/j.jallcom.2020.154779,2020,test
2311,"['HfO2', 'Na2CO3', 'SiO2']",Na2HfSi2O7,10.1016/j.jallcom.2020.154825,2020,test
2312,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTeO6,10.1016/j.jallcom.2020.154905,2020,test
2313,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTeO6,10.1016/j.jallcom.2020.154905,2020,test
2314,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTeO6,10.1016/j.jallcom.2020.154905,2020,test
2315,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.999O6,10.1016/j.jallcom.2020.154905,2020,test
2316,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.998O6,10.1016/j.jallcom.2020.154905,2020,test
2317,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.997O6,10.1016/j.jallcom.2020.154905,2020,test
2318,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.996O6,10.1016/j.jallcom.2020.154905,2020,test
2319,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.994O6,10.1016/j.jallcom.2020.154905,2020,test
2320,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.992O6,10.1016/j.jallcom.2020.154905,2020,test
2321,"['La2O3', 'Li2CO3', 'Mg5H2(C2O7)2', 'TeO2']",LiMgLaTe0.985O6,10.1016/j.jallcom.2020.154905,2020,test
2322,"['B2O3', 'BaO', 'LiF', 'ZnO']",BaLi2Zn2B10(O9F)2,10.1016/j.jallcom.2020.154996,2020,test
2323,"['Li2CO3', 'Na2CO3', 'Rb2CO3', 'SiO2']",RbNaLi6Si2O8,10.1016/j.jallcom.2020.155084,2020,test
2324,"['B2O3', 'CeO2', 'SrCO3', 'SrF2', 'Tb4O7']",Sr5.45Tb0.4Ce0.1B3O9F,10.1016/j.jallcom.2020.155094,2020,test
2325,"['CaCO3', 'HfO2', 'Sc2O3']",CaSc0.1Hf0.9O3,10.1016/j.jallcom.2020.155126,2020,test
2326,"['CaF2', 'CsF', 'MgF2']",Cs4CaMg3F12,10.1016/j.jallcom.2020.155225,2020,test
2327,"['Bi', 'Ce']",Ce2BiO2,10.1016/j.jallcom.2020.155229,2020,test
2328,"['Al', 'Ni']",Al0.0092Ni1,10.1016/j.jallcom.2020.155271,2020,test
2329,"['Nb', 'Ta', 'Ti', 'V', 'Zr']",Zr0.1Ti0.3Ta0.1Nb0.25V0.25,10.1016/j.jallcom.2020.155376,2020,test
2330,"['Al2O3', 'CaCO3', 'HfO2', 'La2O3']",Ca2LaHf2Al3O12,10.1016/j.jallcom.2020.155469,2020,test
2331,"['Al2O3', 'CaCO3', 'Ce(NO3)3', 'HfO2', 'La2O3']",Ca2Ce0.03La0.97Hf2Al3O12,10.1016/j.jallcom.2020.155469,2020,test
2332,"['Al2O3', 'CaCO3', 'Ce(NO3)3', 'HfO2', 'La2O3']",Ca2Ce0.05La0.95Hf2Al3O12,10.1016/j.jallcom.2020.155469,2020,test
2333,"['Al2O3', 'CaCO3', 'Ce(NO3)3', 'HfO2', 'La2O3']",Ca2Ce0.08La0.92Hf2Al3O12,10.1016/j.jallcom.2020.155469,2020,test
2334,"['Al2O3', 'CaCO3', 'Ce(NO3)3', 'HfO2', 'La2O3']",Ca2Ce0.12La0.88Hf2Al3O12,10.1016/j.jallcom.2020.155469,2020,test
2335,"['Al2O3', 'CaCO3', 'Ce(NO3)3', 'HfO2', 'La2O3']",Ca2Ce0.15La0.85Hf2Al3O12,10.1016/j.jallcom.2020.155469,2020,test
2336,"['Ga2O3', 'La2O3']",La(GaO2)3,10.1016/j.jallcom.2020.155477,2020,test
2337,"['Mo', 'Nb', 'Ti', 'Zr']",Zr1Ti1Nb0.0043Mo0.0043,10.1016/j.jallcom.2020.155693,2020,test
